Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y
1	1000	1	1000	1	1000	1	1000	1	1000
2	1000	2	1000	2	1000	2	1000	2	1000
3	1000	3	1000	3	1000	3	1000	3	1000
4	1000	4	1000	4	1000	4	1000	4	1000
5	1000	5	1000	5	1000	5	1000	5	1000
6	1000	6	1000	6	1000	6	1000	6	1000
7	1000	7	1000	7	1000	7	1000	7	1000
8	1000	8	1000	8	1000	8	1000	8	1000
9	1000	9	1000	9	1000	9	1000	9	1000
10	1000	10	1000	10	1000	10	1000	10	1000
11	1000	11	1000	11	1000	11	1000	11	1000
12	1000	12	1000	12	1000	12	1000	12	1000
13	1000	13	1000	13	1000	13	1000	13	1000
14	1000	14	1000	14	1000	14	1000	14	1000
15	1000	15	1000	15	1000	15	1000	15	1000
16	1000	16	1000	16	1000	16	1000	16	1000
17	1000	17	1000	17	1000	17	1000	17	1000
18	1000	18	1000	18	1000	18	1000	18	1000
19	1000	19	1000	19	1000	19	1000	19	1000
20	1000	20	1000	20	1000	20	1000	20	1000
21	1000	21	1000	21	1000	21	1000	21	1000
22	1000	22	1000	22	1000	22	1000	22	1000
23	1000	23	1000	23	1000	23	1000	23	1000
24	1000	24	1000	24	1000	24	1000	24	1000
25	1000	25	1000	25	1000	25	1000	25	1000
26	1000	26	1000	26	1000	26	1000	26	1000
27	1000	27	1000	27	1000	27	1000	27	1000
28	1000	28	1000	28	1000	28	1000	28	1000
29	1000	29	1000	29	1000	29	1000	29	1000
30	1000	30	1000	30	1000	30	1000	30	1000
31	1000	31	1000	31	1000	31	1000	31	1000
32	1000	32	1000	32	1000	32	1000	32	1000
33	1000	33	1000	33	1000	33	1000	33	1000
34	1000	34	1000	34	1000	34	1000	34	1000
35	1000	35	1000	35	1000	35	1000	35	1000
36	1000	36	1000	36	1000	36	1000	36	1000
37	1000	37	1000	37	1000	37	1000	37	1000
38	1000	38	1000	38	1000	38	1000	38	1000
39	1000	39	1000	39	1000	39	1000	39	1000
40	1000	40	1000	40	1000	40	1000	40	1000
41	1000	41	1000	41	1000	41	1000	41	1000
42	1000	42	1000	42	1000	42	1000	42	1000
43	1000	43	1000	43	1000	43	1000	43	1000
44	1000	44	1000	44	1000	44	1000	44	1000
45	1000	45	1000	45	1000	45	1000	45	1000
46	1000	46	1000	46	1000	46	1000	46	1000
47	1000	47	1000	47	1000	47	1000	47	1000
48	1000	48	1000	48	1000	48	1000	48	1000
49	1000	49	1000	49	1000	49	1000	49	1000
50	1000	50	1000	50	1000	50	1000	50	1000
51	1000	51	1000	51	1000	51	1000	51	1000
52	1000	52	1000	52	1000	52	1000	52	1000
53	1000	53	1000	53	1000	53	1000	53	1000
54	1000	54	1000	54	1000	54	1000	54	1000
55	1000	55	1000	55	1000	55	1000	55	1000
56	1000	56	1000	56	1000	56	1000	56	1000
57	1000	57	1000	57	1000	57	1000	57	1000
58	1000	58	1000	58	1000	58	1000	58	1000
59	1000	59	1000	59	1000	59	1000	59	1000
60	1000	60	1000	60	1000	60	1000	60	1000
61	1005.18	61	1008.65	61	1012.67	61	1015.89	61	1017.78
62	1006.33	62	1009.82	62	1013.3	62	1016	62	1017.78
63	1006.59	63	1009.98	63	1013.33	63	1016	63	1017.78
64	1006.65	64	1010	64	1013.33	64	1016	64	1017.78
65	1006.66	65	1010	65	1013.33	65	1016	65	1017.78
66	1006.67	66	1010	66	1013.33	66	1016	66	1017.78
67	1006.67	67	1010	67	1013.33	67	1016	67	1017.78
68	1006.67	68	1010	68	1013.33	68	1016	68	1017.78
69	1006.67	69	1010	69	1013.33	69	1016	69	1017.78
70	1006.67	70	1010	70	1013.33	70	1016	70	1017.78
71	1006.67	71	1010	71	1013.33	71	1016	71	1017.78
72	1006.67	72	1010	72	1013.33	72	1016	72	1017.78
73	1006.67	73	1010	73	1013.33	73	1016	73	1017.78
74	1006.67	74	1010	74	1013.33	74	1016	74	1017.78
75	1006.67	75	1010	75	1013.33	75	1016	75	1017.78
76	1006.67	76	1010	76	1013.33	76	1016	76	1017.78
77	1006.67	77	1010	77	1013.33	77	1016	77	1017.78
78	1006.67	78	1010	78	1013.33	78	1016	78	1017.78
79	1006.67	79	1010	79	1013.33	79	1016	79	1017.78
80	1006.67	80	1010	80	1013.33	80	1016	80	1017.78
81	1006.67	81	1010	81	1013.33	81	1016	81	1017.78
82	1006.67	82	1010	82	1013.33	82	1016	82	1017.78
83	1006.67	83	1010	83	1013.33	83	1016	83	1017.78
84	1006.67	84	1010	84	1013.33	84	1016	84	1017.78
85	1006.67	85	1010	85	1013.33	85	1016	85	1017.78
86	1006.67	86	1010	86	1013.33	86	1016	86	1017.78
87	1006.67	87	1010	87	1013.33	87	1016	87	1017.78
88	1006.67	88	1010	88	1013.33	88	1016	88	1017.78
89	1006.67	89	1010	89	1013.33	89	1016	89	1017.78
90	1006.67	90	1010	90	1013.33	90	1016	90	1017.78
91	1006.67	91	1010	91	1013.33	91	1016	91	1017.78
92	1006.67	92	1010	92	1013.33	92	1016	92	1017.78
93	1006.67	93	1010	93	1013.33	93	1016	93	1017.78
94	1006.67	94	1010	94	1013.33	94	1016	94	1017.78
95	1006.67	95	1010	95	1013.33	95	1016	95	1017.78
96	1006.67	96	1010	96	1013.33	96	1016	96	1017.78
97	1006.67	97	1010	97	1013.33	97	1016	97	1017.78
98	1006.67	98	1010	98	1013.33	98	1016	98	1017.78
99	1006.67	99	1010	99	1013.33	99	1016	99	1017.78
100	1006.67	100	1010	100	1013.33	100	1016	100	1017.78
101	1006.67	101	1010	101	1013.33	101	1016	101	1017.78
102	1006.67	102	1010	102	1013.33	102	1016	102	1017.78
103	1006.67	103	1010	103	1013.33	103	1016	103	1017.78
104	1006.67	104	1010	104	1013.33	104	1016	104	1017.78
105	1006.67	105	1010	105	1013.33	105	1016	105	1017.78
106	1006.67	106	1010	106	1013.33	106	1016	106	1017.78
107	1006.67	107	1010	107	1013.33	107	1016	107	1017.78
108	1006.67	108	1010	108	1013.33	108	1016	108	1017.78
109	1006.67	109	1010	109	1013.33	109	1016	109	1017.78
110	1006.67	110	1010	110	1013.33	110	1016	110	1017.78
111	1006.67	111	1010	111	1013.33	111	1016	111	1017.78
112	1006.67	112	1010	112	1013.33	112	1016	112	1017.78
113	1006.67	113	1010	113	1013.33	113	1016	113	1017.78
114	1006.67	114	1010	114	1013.33	114	1016	114	1017.78
115	1006.67	115	1010	115	1013.33	115	1016	115	1017.78
116	1006.67	116	1010	116	1013.33	116	1016	116	1017.78
117	1006.67	117	1010	117	1013.33	117	1016	117	1017.78
118	1006.67	118	1010	118	1013.33	118	1016	118	1017.78
119	1006.67	119	1010	119	1013.33	119	1016	119	1017.78
120	1006.67	120	1010	120	1013.33	120	1016	120	1017.78
121	1006.67	121	1010	121	1013.33	121	1016	121	1017.78
122	1002.45	122	1003.68	122	1004.91	122	1005.89	122	1006.54
123	1000.9	123	1001.35	123	1001.8	123	1002.17	123	1002.41
124	1000.33	124	1000.5	124	1000.66	124	1000.8	124	1000.89
125	1000.12	125	1000.18	125	1000.24	125	1000.29	125	1000.33
126	1000.04	126	1000.07	126	1000.09	126	1000.11	126	1000.12
127	1000.02	127	1000.02	127	1000.03	127	1000.04	127	1000.04
128	1000.01	128	1000.01	128	1000.01	128	1000.01	128	1000.02
129	1000	129	1000	129	1000	129	1000.01	129	1000.01
130	1000	130	1000	130	1000	130	1000	130	1000
131	1000	131	1000	131	1000	131	1000	131	1000
132	1000	132	1000	132	1000	132	1000	132	1000
133	1000	133	1000	133	1000	133	1000	133	1000
134	1000	134	1000	134	1000	134	1000	134	1000
135	1000	135	1000	135	1000	135	1000	135	1000
136	1000	136	1000	136	1000	136	1000	136	1000
137	1000	137	1000	137	1000	137	1000	137	1000
138	1000	138	1000	138	1000	138	1000	138	1000
139	1000	139	1000	139	1000	139	1000	139	1000
140	1000	140	1000	140	1000	140	1000	140	1000
141	1000	141	1000	141	1000	141	1000	141	1000
142	1000	142	1000	142	1000	142	1000	142	1000
143	1000	143	1000	143	1000	143	1000	143	1000
144	1000	144	1000	144	1000	144	1000	144	1000
145	1000	145	1000	145	1000	145	1000	145	1000
146	1000	146	1000	146	1000	146	1000	146	1000
147	1000	147	1000	147	1000	147	1000	147	1000
148	1000	148	1000	148	1000	148	1000	148	1000
149	1000	149	1000	149	1000	149	1000	149	1000
150	1000	150	1000	150	1000	150	1000	150	1000
151	1000	151	1000	151	1000	151	1000	151	1000
152	1000	152	1000	152	1000	152	1000	152	1000
153	1000	153	1000	153	1000	153	1000	153	1000
154	1000	154	1000	154	1000	154	1000	154	1000
155	1000	155	1000	155	1000	155	1000	155	1000
156	1000	156	1000	156	1000	156	1000	156	1000
157	1000	157	1000	157	1000	157	1000	157	1000
158	1000	158	1000	158	1000	158	1000	158	1000
159	1000	159	1000	159	1000	159	1000	159	1000
160	1000	160	1000	160	1000	160	1000	160	1000
161	1000	161	1000	161	1000	161	1000	161	1000
162	1000	162	1000	162	1000	162	1000	162	1000
163	1000	163	1000	163	1000	163	1000	163	1000
164	1000	164	1000	164	1000	164	1000	164	1000
165	1000	165	1000	165	1000	165	1000	165	1000
166	1000	166	1000	166	1000	166	1000	166	1000
167	1000	167	1000	167	1000	167	1000	167	1000
168	1000	168	1000	168	1000	168	1000	168	1000
169	1000	169	1000	169	1000	169	1000	169	1000
170	1000	170	1000	170	1000	170	1000	170	1000
171	1000	171	1000	171	1000	171	1000	171	1000
172	1000	172	1000	172	1000	172	1000	172	1000
173	1000	173	1000	173	1000	173	1000	173	1000
174	1000	174	1000	174	1000	174	1000	174	1000
175	1000	175	1000	175	1000	175	1000	175	1000
176	1000	176	1000	176	1000	176	1000	176	1000
177	1000	177	1000	177	1000	177	1000	177	1000
178	1000	178	1000	178	1000	178	1000	178	1000
179	1000	179	1000	179	1000	179	1000	179	1000
180	1000	180	1000	180	1000	180	1000	180	1000
181	1000	181	1000	181	1000	181	1000	181	1000

