Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y	Sensorgram_X	Sensorgram_Y
1	1000	1	1000	1	1000	1	1000	1	1000
2	1000	2	1000	2	1000	2	1000	2	1000
3	1000	3	1000	3	1000	3	1000	3	1000
4	1000	4	1000	4	1000	4	1000	4	1000
5	1000	5	1000	5	1000	5	1000	5	1000
6	1000	6	1000	6	1000	6	1000	6	1000
7	1000	7	1000	7	1000	7	1000	7	1000
8	1000	8	1000	8	1000	8	1000	8	1000
9	1000	9	1000	9	1000	9	1000	9	1000
10	1000	10	1000	10	1000	10	1000	10	1000
11	1000	11	1000	11	1000	11	1000	11	1000
12	1000	12	1000	12	1000	12	1000	12	1000
13	1000	13	1000	13	1000	13	1000	13	1000
14	1000	14	1000	14	1000	14	1000	14	1000
15	1000	15	1000	15	1000	15	1000	15	1000
16	1000	16	1000	16	1000	16	1000	16	1000
17	1000	17	1000	17	1000	17	1000	17	1000
18	1000	18	1000	18	1000	18	1000	18	1000
19	1000	19	1000	19	1000	19	1000	19	1000
20	1000	20	1000	20	1000	20	1000	20	1000
21	1000	21	1000	21	1000	21	1000	21	1000
22	1000	22	1000	22	1000	22	1000	22	1000
23	1000	23	1000	23	1000	23	1000	23	1000
24	1000	24	1000	24	1000	24	1000	24	1000
25	1000	25	1000	25	1000	25	1000	25	1000
26	1000	26	1000	26	1000	26	1000	26	1000
27	1000	27	1000	27	1000	27	1000	27	1000
28	1000	28	1000	28	1000	28	1000	28	1000
29	1000	29	1000	29	1000	29	1000	29	1000
30	1000	30	1000	30	1000	30	1000	30	1000
31	1000	31	1000	31	1000	31	1000	31	1000
32	1000	32	1000	32	1000	32	1000	32	1000
33	1000	33	1000	33	1000	33	1000	33	1000
34	1000	34	1000	34	1000	34	1000	34	1000
35	1000	35	1000	35	1000	35	1000	35	1000
36	1000	36	1000	36	1000	36	1000	36	1000
37	1000	37	1000	37	1000	37	1000	37	1000
38	1000	38	1000	38	1000	38	1000	38	1000
39	1000	39	1000	39	1000	39	1000	39	1000
40	1000	40	1000	40	1000	40	1000	40	1000
41	1000	41	1000	41	1000	41	1000	41	1000
42	1000	42	1000	42	1000	42	1000	42	1000
43	1000	43	1000	43	1000	43	1000	43	1000
44	1000	44	1000	44	1000	44	1000	44	1000
45	1000	45	1000	45	1000	45	1000	45	1000
46	1000	46	1000	46	1000	46	1000	46	1000
47	1000	47	1000	47	1000	47	1000	47	1000
48	1000	48	1000	48	1000	48	1000	48	1000
49	1000	49	1000	49	1000	49	1000	49	1000
50	1000	50	1000	50	1000	50	1000	50	1000
51	1000	51	1000	51	1000	51	1000	51	1000
52	1000	52	1000	52	1000	52	1000	52	1000
53	1000	53	1000	53	1000	53	1000	53	1000
54	1000	54	1000	54	1000	54	1000	54	1000
55	1000	55	1000	55	1000	55	1000	55	1000
56	1000	56	1000	56	1000	56	1000	56	1000
57	1000	57	1000	57	1000	57	1000	57	1000
58	1000	58	1000	58	1000	58	1000	58	1000
59	1000	59	1000	59	1000	59	1000	59	1000
60	1000	60	1000	60	1000	60	1000	60	1000
61	1000.47	61	1000.93	61	1001.81	61	1003.46	61	1006.3
62	1000.88	62	1001.73	62	1003.3	62	1006.02	62	1010.11
63	1001.25	63	1002.42	63	1004.51	63	1007.91	63	1012.43
64	1001.57	64	1003.01	64	1005.51	64	1009.32	64	1013.83
65	1001.86	65	1003.52	65	1006.32	65	1010.36	65	1014.69
66	1002.11	66	1003.96	66	1006.99	66	1011.13	66	1015.2
67	1002.33	67	1004.33	67	1007.53	67	1011.7	67	1015.52
68	1002.53	68	1004.66	68	1007.98	68	1012.12	68	1015.71
69	1002.7	69	1004.94	69	1008.35	69	1012.44	69	1015.82
70	1002.85	70	1005.18	70	1008.65	70	1012.67	70	1015.89
71	1002.99	71	1005.39	71	1008.89	71	1012.84	71	1015.93
72	1003.11	72	1005.56	72	1009.09	72	1012.97	72	1015.96
73	1003.21	73	1005.72	73	1009.26	73	1013.06	73	1015.98
74	1003.3	74	1005.85	74	1009.39	74	1013.13	74	1015.99
75	1003.39	75	1005.96	75	1009.5	75	1013.19	75	1015.99
76	1003.46	76	1006.06	76	1009.59	76	1013.22	76	1015.99
77	1003.52	77	1006.15	77	1009.67	77	1013.25	77	1016
78	1003.58	78	1006.22	78	1009.73	78	1013.27	78	1016
79	1003.63	79	1006.28	79	1009.78	79	1013.29	79	1016
80	1003.67	80	1006.33	80	1009.82	80	1013.3	80	1016
81	1003.71	81	1006.38	81	1009.85	81	1013.31	81	1016
82	1003.74	82	1006.42	82	1009.88	82	1013.32	82	1016
83	1003.77	83	1006.46	83	1009.9	83	1013.32	83	1016
84	1003.8	84	1006.48	84	1009.92	84	1013.32	84	1016
85	1003.82	85	1006.51	85	1009.93	85	1013.33	85	1016
86	1003.84	86	1006.53	86	1009.94	86	1013.33	86	1016
87	1003.86	87	1006.55	87	1009.95	87	1013.33	87	1016
88	1003.88	88	1006.57	88	1009.96	88	1013.33	88	1016
89	1003.89	89	1006.58	89	1009.97	89	1013.33	89	1016
90	1003.91	90	1006.59	90	1009.98	90	1013.33	90	1016
91	1003.92	91	1006.6	91	1009.98	91	1013.33	91	1016
92	1003.93	92	1006.61	92	1009.98	92	1013.33	92	1016
93	1003.94	93	1006.62	93	1009.99	93	1013.33	93	1016
94	1003.94	94	1006.63	94	1009.99	94	1013.33	94	1016
95	1003.95	95	1006.63	95	1009.99	95	1013.33	95	1016
96	1003.96	96	1006.64	96	1009.99	96	1013.33	96	1016
97	1003.96	97	1006.64	97	1009.99	97	1013.33	97	1016
98	1003.97	98	1006.64	98	1009.99	98	1013.33	98	1016
99	1003.97	99	1006.65	99	1010	99	1013.33	99	1016
100	1003.97	100	1006.65	100	1010	100	1013.33	100	1016
101	1003.98	101	1006.65	101	1010	101	1013.33	101	1016
102	1003.98	102	1006.65	102	1010	102	1013.33	102	1016
103	1003.98	103	1006.66	103	1010	103	1013.33	103	1016
104	1003.98	104	1006.66	104	1010	104	1013.33	104	1016
105	1003.99	105	1006.66	105	1010	105	1013.33	105	1016
106	1003.99	106	1006.66	106	1010	106	1013.33	106	1016
107	1003.99	107	1006.66	107	1010	107	1013.33	107	1016
108	1003.99	108	1006.66	108	1010	108	1013.33	108	1016
109	1003.99	109	1006.66	109	1010	109	1013.33	109	1016
110	1003.99	110	1006.66	110	1010	110	1013.33	110	1016
111	1003.99	111	1006.66	111	1010	111	1013.33	111	1016
112	1003.99	112	1006.66	112	1010	112	1013.33	112	1016
113	1003.99	113	1006.66	113	1010	113	1013.33	113	1016
114	1004	114	1006.66	114	1010	114	1013.33	114	1016
115	1004	115	1006.66	115	1010	115	1013.33	115	1016
116	1004	116	1006.67	116	1010	116	1013.33	116	1016
117	1004	117	1006.67	117	1010	117	1013.33	117	1016
118	1004	118	1006.67	118	1010	118	1013.33	118	1016
119	1004	119	1006.67	119	1010	119	1013.33	119	1016
120	1004	120	1006.67	120	1010	120	1013.33	120	1016
121	1004	121	1006.67	121	1010	121	1013.33	121	1016
122	1003.62	122	1006.03	122	1009.05	122	1012.06	122	1014.48
123	1003.27	123	1005.46	123	1008.19	123	1010.92	123	1013.1
124	1002.96	124	1004.94	124	1007.41	124	1009.88	124	1011.85
125	1002.68	125	1004.47	125	1006.7	125	1008.94	125	1010.73
126	1002.42	126	1004.04	126	1006.07	126	1008.09	126	1009.7
127	1002.19	127	1003.66	127	1005.49	127	1007.32	127	1008.78
128	1001.99	128	1003.31	128	1004.97	128	1006.62	128	1007.95
129	1001.8	129	1003	129	1004.49	129	1005.99	129	1007.19
130	1001.63	130	1002.71	130	1004.07	130	1005.42	130	1006.51
131	1001.47	131	1002.45	131	1003.68	131	1004.91	131	1005.89
132	1001.33	132	1002.22	132	1003.33	132	1004.44	132	1005.33
133	1001.2	133	1002.01	133	1003.01	133	1004.02	133	1004.82
134	1001.09	134	1001.82	134	1002.73	134	1003.63	134	1004.36
135	1000.99	135	1001.64	135	1002.47	135	1003.29	135	1003.95
136	1000.89	136	1001.49	136	1002.23	136	1002.98	136	1003.57
137	1000.81	137	1001.35	137	1002.02	137	1002.69	137	1003.23
138	1000.73	138	1001.22	138	1001.83	138	1002.44	138	1002.92
139	1000.66	139	1001.1	139	1001.65	139	1002.2	139	1002.64
140	1000.6	140	1001	140	1001.5	140	1001.99	140	1002.39
141	1000.54	141	1000.9	141	1001.35	141	1001.8	141	1002.17
142	1000.49	142	1000.82	142	1001.22	142	1001.63	142	1001.96
143	1000.44	143	1000.74	143	1001.11	143	1001.48	143	1001.77
144	1000.4	144	1000.67	144	1001	144	1001.34	144	1001.6
145	1000.36	145	1000.6	145	1000.91	145	1001.21	145	1001.45
146	1000.33	146	1000.55	146	1000.82	146	1001.09	146	1001.31
147	1000.3	147	1000.5	147	1000.74	147	1000.99	147	1001.19
148	1000.27	148	1000.45	148	1000.67	148	1000.9	148	1001.08
149	1000.24	149	1000.41	149	1000.61	149	1000.81	149	1000.97
150	1000.22	150	1000.37	150	1000.55	150	1000.73	150	1000.88
151	1000.2	151	1000.33	151	1000.5	151	1000.66	151	1000.8
152	1000.18	152	1000.3	152	1000.45	152	1000.6	152	1000.72
153	1000.16	153	1000.27	153	1000.41	153	1000.54	153	1000.65
154	1000.15	154	1000.25	154	1000.37	154	1000.49	154	1000.59
155	1000.13	155	1000.22	155	1000.33	155	1000.45	155	1000.53
156	1000.12	156	1000.2	156	1000.3	156	1000.4	156	1000.48
157	1000.11	157	1000.18	157	1000.27	157	1000.36	157	1000.44
158	1000.1	158	1000.16	158	1000.25	158	1000.33	158	1000.4
159	1000.09	159	1000.15	159	1000.22	159	1000.3	159	1000.36
160	1000.08	160	1000.13	160	1000.2	160	1000.27	160	1000.32
161	1000.07	161	1000.12	161	1000.18	161	1000.24	161	1000.29
162	1000.07	162	1000.11	162	1000.17	162	1000.22	162	1000.27
163	1000.06	163	1000.1	163	1000.15	163	1000.2	163	1000.24
164	1000.05	164	1000.09	164	1000.14	164	1000.18	164	1000.22
165	1000.05	165	1000.08	165	1000.12	165	1000.16	165	1000.2
166	1000.04	166	1000.07	166	1000.11	166	1000.15	166	1000.18
167	1000.04	167	1000.07	167	1000.1	167	1000.13	167	1000.16
168	1000.04	168	1000.06	168	1000.09	168	1000.12	168	1000.15
169	1000.03	169	1000.05	169	1000.08	169	1000.11	169	1000.13
170	1000.03	170	1000.05	170	1000.07	170	1000.1	170	1000.12
171	1000.03	171	1000.04	171	1000.07	171	1000.09	171	1000.11
172	1000.02	172	1000.04	172	1000.06	172	1000.08	172	1000.1
173	1000.02	173	1000.04	173	1000.06	173	1000.07	173	1000.09
174	1000.02	174	1000.03	174	1000.05	174	1000.07	174	1000.08
175	1000.02	175	1000.03	175	1000.05	175	1000.06	175	1000.07
176	1000.02	176	1000.03	176	1000.04	176	1000.05	176	1000.07
177	1000.01	177	1000.02	177	1000.04	177	1000.05	177	1000.06
178	1000.01	178	1000.02	178	1000.03	178	1000.04	178	1000.05
179	1000.01	179	1000.02	179	1000.03	179	1000.04	179	1000.05
180	1000.01	180	1000.02	180	1000.03	180	1000.04	180	1000.04
181	1000.01	181	1000.02	181	1000.02	181	1000.03	181	1000.04

